TASKID,Call Start Time,Call Duration (in seconds),Call Owner,Call Owner Id,Subject,Call Type,Call Purpose,Billable,Created Time,Modified Time,CONTACTID,ACCOUNTID,POTENTIALID,LEADID,Call Duration (in minutes),Who Id Id,What Id,SEMODULE
4000244,2021-04-10 10:03:00,0,Jasmine Frank,1005,Answered her questions regarding Google Apps and forwarded the Lead to Yogesh for follow up.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,24497,,0,,,
10000183,2021-04-10 10:03:00,0,Jasmine Frank,1005,answered her basic questions regarding feature comparison of different edition.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2587,,0,,0,,,
3000231,2021-04-10 10:03:00,0,Jasmine Frank,1005,Looking for 9 users. called her and answered her basic questions.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,1200,0,,0,,,
7000234,2021-04-10 10:03:00,0,Jasmine Frank,1005,"answered her basic questions regarding SFA , forwarded her ticket to our support team for Mobile App",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,,,0,,,
4000368,2021-04-10 10:03:00,0,Jasmine Frank,1005,spoke to her and transferred the call to support team for over write feature,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2702,477,0,,0,,,
8000231,2021-04-10 10:03:00,0,Jasmine Frank,1005,Looking for 9 users. called her and answered her basic questions.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,1200,0,,0,,,
9000244,2021-04-10 10:03:00,0,Jasmine Frank,1005,Answered her questions regarding Google Apps and forwarded the Lead to Yogesh for follow up.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,,,0,,,
4000224,2021-04-10 10:03:00,0,Jasmine Frank,1005,"looking for 8-10 users at present. Called her an left  a voice message. she is looking to schedule  ",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,26150,,0,,,
7000183,2021-04-10 10:03:00,0,Jasmine Frank,1005,answered her basic questions regarding feature comparison of different edition.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2587,,0,,0,,,
3000234,2021-04-10 10:03:00,0,Jasmine Frank,1005,"answered her basic questions regarding SFA , forwarded her ticket to our support team for Mobile App",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,24933,,0,,,
2000224,2021-04-10 10:03:00,0,Jasmine Frank,1005,"looking for 8-10 users at present. Called her an left  a voice message. she is looking to schedule  ",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,26585,,0,,,
7000244,2021-04-10 10:03:00,0,Jasmine Frank,1005,Answered her questions regarding Google Apps and forwarded the Lead to Yogesh for follow up.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,24509,,0,,,
5000368,2021-04-10 10:03:00,0,Jasmine Frank,1005,spoke to her and transferred the call to support team for over write feature,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2702,477,0,,0,,,
9000368,2021-04-10 10:03:00,0,Jasmine Frank,1005,spoke to her and transferred the call to support team for over write feature,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2702,477,0,,0,,,
5000231,2021-04-10 10:03:00,0,Jasmine Frank,1005,Looking for 9 users. called her and answered her basic questions.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,1200,0,,0,,,
8000234,2021-04-10 10:03:00,0,Jasmine Frank,1005,"answered her basic questions regarding SFA , forwarded her ticket to our support team for Mobile App",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,26834,,0,,,
8000183,2021-04-10 10:03:00,0,Jasmine Frank,1005,answered her basic questions regarding feature comparison of different edition.,Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,2587,,0,,0,,,
9000224,2021-04-10 10:03:00,0,Jasmine Frank,1005,"looking for 8-10 users at present. Called her an left  a voice message. she is looking to schedule  ",Inbound,Demo,No,2021-04-10 00:03:00,2021-10-03 00:09:00,,,,,0,,,
2000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
9000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
9000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
3000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,26668,,0,,,
10000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
9000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
6000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
1000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,1673,0,,,
7000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
6000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
8000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
1000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
3000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
5000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
10000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
7000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
2000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
4000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
9000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
3000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
6000352,2021-04-09 00:03:00,0,Jasmine Frank,1005,spoke to him and forwarded the call to support,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,3071,,27032,,0,,,
7000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
3000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
1000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
4000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
1000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,3090,0,,,
9000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
8000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
5000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
4000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
6000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,26808,,0,,,
5000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
7000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
10000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
3000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
3000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
7000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
3000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
10000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
7000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
8000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
8000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
8000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
4000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
8000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
5000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
1000124,2021-04-09 00:03:00,0,Jasmine Frank,1005,Answer connect - Called him and he told me to call him back in next 30 minutes,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2235,1482,0,,0,,,
2000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
1000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
5000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
10000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
6000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
10000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,25824,,0,,,
6000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
9000292,2021-04-09 00:03:00,0,Jasmine Frank,1005,"spoke with him , he is looking for 2 users. web to lead form , API , answered the basic questions an",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2782,,26318,,0,,,
5000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
10000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
7000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
2000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
4000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
9000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
6000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
8000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
2000225,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2699,,27078,,0,,,
1000293,2021-04-09 00:03:00,0,Jasmine Frank,1005,"vm ,sent him a detailed message.",Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,2710,,26934,,0,,,
4000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
4000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,26956,,0,,,
5000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
2000226,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and answered his questions regarding custom view and searches. he needs to talk to the su,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,,,0,,,
2000166,2021-04-09 00:03:00,0,Jasmine Frank,1005,called him and transferred his call to the support team for support questions,Inbound,Demo,No,2021-04-09 00:03:00,2021-10-02 00:09:00,,,25978,,0,,,
5000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,26343,,0,,,
2000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,,0,,,
7000213,2021-04-08 00:03:00,600,Harold Pawlan,1006,customer need information about how to change credit card details.,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,27142,,10,,,
9000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,,0,,,
8000213,2021-04-08 00:03:00,600,Harold Pawlan,1006,customer need information about how to change credit card details.,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,26338,,10,,,
3000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,,0,,,
10000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,26221,,0,,,
6000123,2021-04-08 00:03:00,0,Jasmine Frank,1005,Answer Connect - Answered his questions about Website Integration,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,26238,,0,,,
8000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
1000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
3000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
5000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
1000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,2235,0,,,
5000213,2021-04-08 00:03:00,600,Harold Pawlan,1006,customer need information about how to change credit card details.,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,,10,,,
10000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
3000218,2021-04-08 00:03:00,600,Harold Pawlan,1006,customer need information about mass e-mail in enterprise edition,Inbound,Prospecting,No,2021-04-08 00:03:00,2021-10-01 00:09:00,3113,687,0,,10,,,
7000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
7000167,2021-04-08 00:03:00,0,Jasmine Frank,1005,answered his questions about the pricing,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,,,0,,,
2000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
4000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
9000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
6000355,2021-04-08 00:03:00,180,Harold Pawlan,1006,customer need information about CRM..,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,2346,,26521,,3,,,
7000123,2021-04-08 00:03:00,0,Jasmine Frank,1005,Answer Connect - Answered his questions about Website Integration,Inbound,Demo,No,2021-04-08 00:03:00,2021-10-01 00:09:00,,,26688,,0,,,
6000347,2021-04-08 00:03:00,300,Harold Pawlan,1006,need information about CRM,Inbound,Demo,Yes,2021-04-08 00:03:00,2021-10-01 00:09:00,2253,,26295,,5,,,
